Fecha,Adj Close
09/09/2020,35.08631897
10/09/2020,34.9305687
11/09/2020,35.81592178
14/09/2020,35.73394775
15/09/2020,35.55360794
17/09/2020,35.29127502
18/09/2020,35.07812881
21/09/2020,34.59446335
22/09/2020,33.95503616
23/09/2020,34.24196243
24/09/2020,34.69282532
25/09/2020,35.25847626
28/09/2020,35.44703674
29/09/2020,35.49621201
30/09/2020,35.16830063
01/10/2020,35.15190887
02/10/2020,36.60290527
05/10/2020,36.65208817
06/10/2020,36.66028214
07/10/2020,37.05378723
08/10/2020,37.08657455
09/10/2020,37.08657455
12/10/2020,37.08657455
13/10/2020,36.35697174
14/10/2020,36.34878159
15/10/2020,35.98807526
16/10/2020,34.9797554
19/10/2020,34.9797554
20/10/2020,34.04521561
21/10/2020,33.79928589
22/10/2020,33.38119125
23/10/2020,34.12718964
26/10/2020,33.96324158
27/10/2020,34.68463516
28/10/2020,34.90688324
29/10/2020,35.73504257
30/10/2020,35.1967392
03/11/2020,34.42655945
04/11/2020,34.63358688
05/11/2020,36.12427902
06/11/2020,35.78472519
09/11/2020,35.47003174
10/11/2020,34.89860535
11/11/2020,35.2132988
12/11/2020,35.4451828
13/11/2020,36.40585327
17/11/2020,36.55491638
18/11/2020,36.12427902
19/11/2020,36.2402153
20/11/2020,36.00005722
23/11/2020,35.59424973
24/11/2020,35.51144028
25/11/2020,35.24642563
26/11/2020,35.32096481
27/11/2020,35.64393997
30/11/2020,36.14911652
01/12/2020,35.32096481
02/12/2020,35.38721466
03/12/2020,35.63565826
04/12/2020,36.05803299
07/12/2020,36.17396927
08/12/2020,36.2402153
09/12/2020,35.74332047
10/12/2020,36.80336761
11/12/2020,36.25678253
14/12/2020,36.3313179
15/12/2020,36.18224716
16/12/2020,36.70399094
17/12/2020,36.51351166
18/12/2020,36.72055435
21/12/2020,35.54456711
22/12/2020,35.47003174
23/12/2020,35.80958176
24/12/2020,36.43069839
28/12/2020,36.39757156
29/12/2020,35.80129242
30/12/2020,36.30646515
31/12/2020,36.96900177
04/01/2021,38.02904129
05/01/2021,36.63773346
06/01/2021,36.81993103
07/01/2021,37.09321976
08/01/2021,36.72055435
11/01/2021,36.67086029
12/01/2021,35.7930069
13/01/2021,35.37065125
14/01/2021,35.88411331
15/01/2021,35.77644348
18/01/2021,36.2070961
19/01/2021,34.98970795
20/01/2021,35.74332047
21/01/2021,35.27127838
22/01/2021,35.37893677
25/01/2021,35.61909866
26/01/2021,35.17189789
27/01/2021,34.38513565
28/01/2021,33.84684372
29/01/2021,33.87168884
02/02/2021,34.03731537
03/02/2021,33.85512161
04/02/2021,34.01247406
05/02/2021,34.53421402
08/02/2021,35.62737656
09/02/2021,34.84379578
10/02/2021,34.66010284
11/02/2021,34.66845322
12/02/2021,34.81874466
15/02/2021,34.67680359
16/02/2021,34.73524475
17/02/2021,34.96904373
18/02/2021,34.90223694
19/02/2021,34.7853508
22/02/2021,34.42630005
23/02/2021,34.62670135
24/02/2021,35.43663025
25/02/2021,35.32809067
26/02/2021,35.71217728
01/03/2021,35.91257477
02/03/2021,35.6370163
03/03/2021,35.39488602
04/03/2021,35.59529114
05/03/2021,35.95432281
08/03/2021,36.82270813
09/03/2021,36.78095627
10/03/2021,36.86445236
11/03/2021,36.3551178
12/03/2021,36.68910599
16/03/2021,37.13999939
17/03/2021,36.87279892
18/03/2021,36.78929901
19/03/2021,37.15669632
22/03/2021,36.68075562
23/03/2021,36.95630264
24/03/2021,36.83940506
25/03/2021,36.73920441
26/03/2021,37.14834595
29/03/2021,36.98135376
30/03/2021,37.00639343
31/03/2021,36.66405487
05/04/2021,37.15669632
06/04/2021,36.45530701
07/04/2021,36.68075562
08/04/2021,36.49705505
09/04/2021,36.3718071
12/04/2021,36.39686203
13/04/2021,36.56386566
14/04/2021,36.5221138
15/04/2021,36.54715347
16/04/2021,36.64735794
19/04/2021,35.87081909
20/04/2021,36.17142105
21/04/2021,36.06286621
22/04/2021,35.90422058
23/04/2021,36.5137558
26/04/2021,36.47201157
27/04/2021,36.17976379
28/04/2021,36.5137558
29/04/2021,37.25689316
30/04/2021,36.61116409
03/05/2021,37.31928635
04/05/2021,37.46258926
05/05/2021,37.47101212
06/05/2021,37.10853577
07/05/2021,37.04109192
10/05/2021,37.9683876
11/05/2021,37.85879517
12/05/2021,36.90621567
13/05/2021,36.62802124
14/05/2021,36.50157166
17/05/2021,37.04109192
18/05/2021,38.12011719
19/05/2021,37.59747314
20/05/2021,38.01053238
21/05/2021,37.73235321
24/05/2021,37.97681427
25/05/2021,38.16227722
26/05/2021,36.89777756
27/05/2021,36.68703461
28/05/2021,37.75763321
31/05/2021,39.38462067
01/06/2021,38.63434982
02/06/2021,38.3898735
03/06/2021,37.53845978
04/06/2021,37.75763321
07/06/2021,39.53634644
08/06/2021,39.26659393
09/06/2021,38.91253281
10/06/2021,39.08956909
11/06/2021,38.71865082
14/06/2021,38.81980515
15/06/2021,38.38144684
16/06/2021,38.71865082
17/06/2021,38.77766037
18/06/2021,38.10325241
21/06/2021,38.32243729
22/06/2021,37.75763321
23/06/2021,37.3698616
24/06/2021,36.8050499
25/06/2021,36.91464996
28/06/2021,37.07481384
29/06/2021,37.98523712
30/06/2021,37.42043686
01/07/2021,37.56374741
02/07/2021,37.37828827
05/07/2021,37.26026917
06/07/2021,37.26026917
07/07/2021,37.19283295
08/07/2021,37.10009766
09/07/2021,37.30241776
12/07/2021,38.01053238
13/07/2021,37.74920273
14/07/2021,38.78608322
15/07/2021,38.59220123
16/07/2021,38.6427803
19/07/2021,37.50473785
20/07/2021,37.9683876
21/07/2021,38.07797623
22/07/2021,37.93465805
23/07/2021,37.92624283
26/07/2021,37.74076843
27/07/2021,37.95152664
28/07/2021,37.83950424
29/07/2021,37.59269333
30/07/2021,37.09905624
02/08/2021,36.97990036
03/08/2021,38.26504135
04/08/2021,37.85653305
05/08/2021,38.23100662
06/08/2021,38.06930923
09/08/2021,37.77993393
10/08/2021,37.64376068
11/08/2021,38.51186752
12/08/2021,38.98848343
13/08/2021,38.46930695
16/08/2021,38.02674866
17/08/2021,38.14589691
18/08/2021,41.8055954
19/08/2021,38.40122986
20/08/2021,39.05657196
23/08/2021,38.84379578
24/08/2021,38.31612015
25/08/2021,38.45228958
26/08/2021,38.02674866
27/08/2021,37.97568512
30/08/2021,38.37569427
31/08/2021,39.62680435
01/09/2021,39.22677994
02/09/2021,39.04805756
03/09/2021,38.92890549
06/09/2021,38.84379578
07/09/2021,38.094841
08/09/2021,37.77993393
09/09/2021,38.67358017
10/09/2021,38.01823425
13/09/2021,38.37569427
14/09/2021,38.29909515
15/09/2021,38.03525543
17/09/2021,38.66507339
20/09/2021,38.00121689
21/09/2021,37.83950424
22/09/2021,38.5203743
23/09/2021,38.04376984
24/09/2021,38.03525543
27/09/2021,37.98419189
28/09/2021,37.86504364
29/09/2021,38.23952484
30/09/2021,38.14589691
01/10/2021,37.68631744
04/10/2021,37.80546188
05/10/2021,37.92461777
06/10/2021,38.52890015
07/10/2021,40.56300354
08/10/2021,39.37998199
11/10/2021,39.56721878
12/10/2021,38.49485397
13/10/2021,39.83957291
14/10/2021,39.24380875
15/10/2021,40.18000412
18/10/2021,39.97574234
19/10/2021,39.99277115
20/10/2021,40.00128174
21/10/2021,40.77577209
22/10/2021,41.26940155
25/10/2021,40.86938858
26/10/2021,41.14174271
27/10/2021,41.38132095
28/10/2021,40.89063263
29/10/2021,40.79593277
01/11/2021,40.75289154
03/11/2021,40.3224678
04/11/2021,39.94369125
05/11/2021,39.91786957
08/11/2021,40.90784836
09/11/2021,42.20774078
10/11/2021,41.8289566
11/11/2021,42.14748001
12/11/2021,42.30243683
16/11/2021,42.30243683
17/11/2021,42.30243683
18/11/2021,40.99393463
19/11/2021,40.838974
22/11/2021,40.3224678
23/11/2021,40.09003448
24/11/2021,40.54628754
25/11/2021,40.09864807
26/11/2021,39.96950912
29/11/2021,40.72706604
30/11/2021,41.5190506
01/12/2021,40.6668129
02/12/2021,42.00973892
03/12/2021,44.63534927
06/12/2021,43.53345108
07/12/2021,43.05138016
08/12/2021,41.96670151
09/12/2021,43.16329575
10/12/2021,43.44737625
13/12/2021,43.14606857
14/12/2021,43.20632935
15/12/2021,43.97249603
16/12/2021,43.12885666
17/12/2021,44.06719208
20/12/2021,45.54785919
21/12/2021,44.23935699
22/12/2021,45.34986115
23/12/2021,45.14325333
24/12/2021,46.02993774
27/12/2021,48.12181473
28/12/2021,47.1920929
29/12/2021,47.07157135
30/12/2021,47.74303818
31/12/2021,48.92241669
03/01/2022,48.71580505
04/01/2022,46.96827316
05/01/2022,44.77308655
06/01/2022,45.41872787
07/01/2022,45.20351028
10/01/2022,44.11023331
11/01/2022,44.10162735
12/01/2022,45.26377869
13/01/2022,46.90801239
14/01/2022,45.42734146
17/01/2022,45.26377869
18/01/2022,44.48899841
19/01/2022,44.92804718
20/01/2022,44.38570023
21/01/2022,44.79892349
24/01/2022,43.7400589
25/01/2022,42.37130737
26/01/2022,43.37850952
27/01/2022,44.19631195
28/01/2022,43.2149353
31/01/2022,44.65827179
01/02/2022,45.05864334
02/02/2022,45.93770599
03/02/2022,45.11085892
04/02/2022,44.65827179
08/02/2022,44.50161743
09/02/2022,45.0238266
10/02/2022,46.55566788
11/02/2022,45.50252914
14/02/2022,44.96290588
15/02/2022,44.27531815
16/02/2022,44.70179749
17/02/2022,44.4145813
18/02/2022,43.5616188
21/02/2022,43.42236328
22/02/2022,43.43977356
23/02/2022,41.47275543
24/02/2022,40.93312454
25/02/2022,42.8044014
28/02/2022,42.88274384
01/03/2022,42.91755295
02/03/2022,43.5790329
03/03/2022,42.5694046
04/03/2022,41.10720444
07/03/2022,40.93312454
08/03/2022,42.18644333
09/03/2022,44.73661041
10/03/2022,44.87586594
11/03/2022,44.80624008
14/03/2022,44.58865356
15/03/2022,44.52772141
16/03/2022,44.73661041
17/03/2022,44.81494141
18/03/2022,41.81219482
22/03/2022,42.76088333
23/03/2022,42.10811615
24/03/2022,41.60330963
25/03/2022,42.33440781
28/03/2022,44.24050522
29/03/2022,45.95512009
30/03/2022,45.28494644
31/03/2022,45.19789886
01/04/2022,46.21622849
04/04/2022,46.99084854
05/04/2022,47.07788849
06/04/2022,48.04399109
07/04/2022,48.30509949
08/04/2022,48.48787308
11/04/2022,48.43564987
12/04/2022,47.58269119
13/04/2022,48.90563965
18/04/2022,48.74897766
19/04/2022,49.18416214
20/04/2022,48.83600998
21/04/2022,48.37472916
22/04/2022,48.79249954
25/04/2022,48.82731247
26/04/2022,47.67842865
27/04/2022,47.95727539
28/04/2022,47.23571396
29/04/2022,48.19486237
02/05/2022,47.33250427
03/05/2022,47.06852341
04/05/2022,47.81648254
05/05/2022,47.6844902
06/05/2022,47.14771652
09/05/2022,46.0653801
10/05/2022,46.17097473
11/05/2022,44.87744904
12/05/2022,43.58393097
13/05/2022,44.34947586
16/05/2022,45.28222656
17/05/2022,45.96858597
18/05/2022,45.31742096
19/05/2022,45.79260254
20/05/2022,45.73099899
23/05/2022,45.74859619
24/05/2022,45.57261276
25/05/2022,45.43181229
26/05/2022,45.0270462
27/05/2022,45.66060638
30/05/2022,45.58141327
31/05/2022,45.27342224
01/06/2022,44.86864853
02/06/2022,45.06223297
03/06/2022,44.34947586
06/06/2022,44.29668045
07/06/2022,44.34947586
08/06/2022,46.00378036
09/06/2022,45.26462555
10/06/2022,44.63986206
13/06/2022,43.62791824
14/06/2022,41.78882217
15/06/2022,42.95035934
16/06/2022,43.4871254
17/06/2022,47.49969864
20/06/2022,46.44375229
21/06/2022,45.08863449
22/06/2022,44.98304367
23/06/2022,44.84225082
24/06/2022,45.80140305
27/06/2022,46.93652725
28/06/2022,46.44375229
29/06/2022,45.91578674
30/06/2022,46.40855789
01/07/2022,45.93338776
04/07/2022,46.13577652
05/07/2022,46.18857574
06/07/2022,49.05720901
07/07/2022,48.92522049
08/07/2022,48.17726517
11/07/2022,48.82841873
12/07/2022,50.15715027
13/07/2022,50.59712982
14/07/2022,50.57072449
15/07/2022,50.59712982
18/07/2022,50.69392395
19/07/2022,50.26274109
20/07/2022,49.9899559
21/07/2022,49.74356842
22/07/2022,49.27720261
25/07/2022,48.95161819
26/07/2022,49.59397888
27/07/2022,50.03542709
28/07/2022,50.03542709
29/07/2022,50.48917007
01/08/2022,49.03009796
02/08/2022,49.00341797
03/08/2022,47.9180069
04/08/2022,48.93223953
05/08/2022,49.80411911
08/08/2022,49.45714569
09/08/2022,49.2614212
10/08/2022,49.59059906
11/08/2022,49.75074005
12/08/2022,49.78632736
15/08/2022,48.69202423
16/08/2022,48.92333984
17/08/2022,49.55501938
18/08/2022,48.42512512
19/08/2022,49.86640167
22/08/2022,49.91977692
23/08/2022,49.01230621
24/08/2022,48.60305786
25/08/2022,48.70092773
26/08/2022,48.79878616
29/08/2022,47.26853943
30/08/2022,47.54434586
31/08/2022,46.36997223
01/09/2022,46.01409531
02/09/2022,45.98740768
05/09/2022,46.82369995
06/09/2022,46.20092773
07/09/2022,44.96428299
08/09/2022,45.96071625
09/09/2022,46.27209854
12/09/2022,46.82369995
13/09/2022,45.77505112
14/09/2022,45.55200958
15/09/2022,47.98752594
19/09/2022,47.22922516
20/09/2022,47.85371017
21/09/2022,48.12133789
22/09/2022,48.25516129
23/09/2022,46.97049713
26/09/2022,45.89102936
27/09/2022,46.37277985
28/09/2022,45.6501503
29/09/2022,45.168396
30/09/2022,45.48064804
03/10/2022,45.7482872
04/10/2022,45.82858276
05/10/2022,45.71260071
06/10/2022,45.60554123
07/10/2022,44.44578552
10/10/2022,43.04514313
11/10/2022,42.82210159
12/10/2022,43.41091156
13/10/2022,43.38414383
14/10/2022,42.65260315
17/10/2022,43.06298065
18/10/2022,42.84887314
19/10/2022,41.83184814
20/10/2022,43.87482452
21/10/2022,44.31195831
24/10/2022,44.21382141
25/10/2022,44.9186058
26/10/2022,45.12283325
27/10/2022,45.9784584
28/10/2022,45.14084625
31/10/2022,45.8253479
01/11/2022,46.75302124
03/11/2022,47.60864258
04/11/2022,48.59036636
07/11/2022,48.64439774
08/11/2022,48.64439774
09/11/2022,47.9148674
10/11/2022,50.22955322
11/11/2022,52.32807541
14/11/2022,51.33736038
15/11/2022,51.87774658
16/11/2022,51.73365021
17/11/2022,51.60755157
18/11/2022,52.32807541
22/11/2022,52.37311172
23/11/2022,52.56224823
24/11/2022,52.07589722
25/11/2022,53.20171356
28/11/2022,52.80543137
29/11/2022,52.86846542
30/11/2022,53.12065887
01/12/2022,53.13867569
02/12/2022,53.39085007
05/12/2022,52.13894272
06/12/2022,51.03113556
07/12/2022,52.06688309
08/12/2022,53.12065887
09/12/2022,52.23801041
13/12/2022,51.69761276
14/12/2022,50.43670654
15/12/2022,49.78822708
16/12/2022,48.85155106
19/12/2022,49.65313339
20/12/2022,50.76093674
21/12/2022,49.93233109
22/12/2022,50.09445572
23/12/2022,50.42769623
26/12/2022,49.81525803
27/12/2022,49.97737122
28/12/2022,48.45525742
29/12/2022,50.28359604
30/12/2022,50.0133934
02/01/2023,50.07644653
03/01/2023,51.08517456
04/01/2023,53.69707108
05/01/2023,54.20144272
06/01/2023,54.84991837
09/01/2023,53.96727371
10/01/2023,54.37257004
11/01/2023,54.0843544
12/01/2023,54.58872986
13/01/2023,54.31852722
16/01/2023,54.39958572
17/01/2023,54.30952835
18/01/2023,54.0843544
19/01/2023,54.70580673
20/01/2023,55.17415619
23/01/2023,55.9847374
24/01/2023,54.65177155
25/01/2023,54.22447586
26/01/2023,55.59712982
27/01/2023,55.6334877
30/01/2023,55.29714584
31/01/2023,55.8243866
01/02/2023,57.0879631
02/02/2023,57.20613861
03/02/2023,57.15159607
07/02/2023,55.95165253
08/02/2023,55.60621643
09/02/2023,57.58794022
10/02/2023,57.9333725
13/02/2023,60.15145111
14/02/2023,61.5059166
15/02/2023,61.35137177
16/02/2023,58.72424316
17/02/2023,59.67873764
20/02/2023,60.36052704
21/02/2023,59.61510849
22/02/2023,59.1605835
23/02/2023,59.04240799
24/02/2023,59.36966324
27/02/2023,60.36960602
28/02/2023,60.80595398
01/03/2023,60.86958313
02/03/2023,60.01508331
03/03/2023,61.26955795
06/03/2023,60.66050339
07/03/2023,59.56965637
08/03/2023,59.48306656
09/03/2023,60.81491852
10/03/2023,59.96988297
13/03/2023,59.72188568
14/03/2023,60.05254745
15/03/2023,59.7035141
16/03/2023,60.40158844
17/03/2023,58.88603973
21/03/2023,59.56574249
22/03/2023,60.75062943
23/03/2023,61.09965897
24/03/2023,61.402771
27/03/2023,62.89076233
28/03/2023,61.21906281
29/03/2023,60.38322067
30/03/2023,60.84248352
31/03/2023,59.61166382
03/04/2023,59.90559006
04/04/2023,58.16959763
05/04/2023,56.40604019
10/04/2023,57.5541954
11/04/2023,58.44515228
12/04/2023,61.07210541
13/04/2023,62.51417542
14/04/2023,59.25344467
17/04/2023,57.71033859
18/04/2023,58.31655884
19/04/2023,58.28900528
20/04/2023,59.1524086
21/04/2023,59.7035141
24/04/2023,59.95151901
25/04/2023,59.1524086
26/04/2023,59.51063156
27/04/2023,58.95033646
28/04/2023,56.85611725
02/05/2023,56.11211395
03/05/2023,56.67241669
04/05/2023,54.83537292
05/05/2023,54.00872421
08/05/2023,53.91686249
09/05/2023,54.04546356
10/05/2023,54.42205048
11/05/2023,53.91686249
12/05/2023,54.19242096
15/05/2023,54.3302002
16/05/2023,53.92605591
17/05/2023,53.96279526
18/05/2023,54.05464935
19/05/2023,54.54145813
22/05/2023,54.98234558
23/05/2023,53.31983566
24/05/2023,54.6424942
25/05/2023,55.10175323
26/05/2023,55.34056854
29/05/2023,55.75390244
30/05/2023,54.53227615
31/05/2023,54.49552917
01/06/2023,55.17523575
02/06/2023,55.71716309
05/06/2023,56.40604019
06/06/2023,55.82738495
07/06/2023,56.76427078
08/06/2023,56.15805054
09/06/2023,55.6161232
12/06/2023,55.79063797
13/06/2023,56.02945709
14/06/2023,56.84693146
15/06/2023,58.30737305
16/06/2023,58.82174301
19/06/2023,58.09611511
20/06/2023,58.10529709
21/06/2023,57.26944351
22/06/2023,57.40722656
23/06/2023,56.49789429
26/06/2023,58.00426865
27/06/2023,58.00426865
28/06/2023,57.90322495
29/06/2023,59.05137253
30/06/2023,58.19714737
03/07/2023,60.62203217
04/07/2023,60.52099228
05/07/2023,60.43833542
06/07/2023,60.38322067
07/07/2023,60.05254745
10/07/2023,59.75862503
11/07/2023,59.86884308
12/07/2023,58.72070313
13/07/2023,58.01344299
14/07/2023,56.29581833
17/07/2023,55.11093521
18/07/2023,55.68959808
19/07/2023,55.92841339
20/07/2023,57.28781891
21/07/2023,57.58174515
24/07/2023,57.02145004
25/07/2023,57.13167572
26/07/2023,57.44337845
27/07/2023,57.72106171
28/07/2023,57.38783646
31/07/2023,57.5544548
01/08/2023,57.80436707
02/08/2023,56.31413269
03/08/2023,55.53662109
04/08/2023,57.19346237
07/08/2023,57.00833511
08/08/2023,56.34189606
09/08/2023,56.01794052
10/08/2023,55.44405746
11/08/2023,55.70323181
14/08/2023,56.19380188
15/08/2023,57.16569138
16/08/2023,56.53627777
17/08/2023,56.09198761
18/08/2023,57.90618134
21/08/2023,58.89657974
22/08/2023,58.31344604
23/08/2023,58.4985733
24/08/2023,55.97165298
25/08/2023,55.83281708
28/08/2023,56.25859833
29/08/2023,56.24934387
30/08/2023,56.26785278
31/08/2023,55.3144722
01/09/2023,55.4995842
04/09/2023,55.68471146
05/09/2023,55.53662109
06/09/2023,55.52735901
07/09/2023,55.53662109
08/09/2023,55.36075592
11/09/2023,55.27744675
12/09/2023,56.24934387
13/09/2023,55.61991882
14/09/2023,55.36075592
15/09/2023,54.90720367
18/09/2023,55.20339966
19/09/2023,55.68471146
20/09/2023,56.28636169
21/09/2023,55.71248627
22/09/2023,56.74917221
25/09/2023,56.11974716
26/09/2023,57.0916481
27/09/2023,56.31413269
28/09/2023,56.00868225
29/09/2023,55.59215546
02/10/2023,55.74950409
03/10/2023,54.79613113
04/10/2023,55.58290482
05/10/2023,57.38783646
06/10/2023,59.61856079
09/10/2023,59.08170319
10/10/2023,59.41492844
11/10/2023,58.99839783
12/10/2023,57.90618134
13/10/2023,56.63809586
16/10/2023,56.55478668
17/10/2023,56.74917221
18/10/2023,59.55376816
19/10/2023,60.18317413
20/10/2023,60.17392731
23/10/2023,60.67375565
24/10/2023,61.55308914
25/10/2023,61.37722397
26/10/2023,60.81259537
27/10/2023,60.10913086
30/10/2023,60.5566864
31/10/2023,60.38875961
01/11/2023,60.323452
03/11/2023,63.99920654
06/11/2023,63.62602997
07/11/2023,64.60560608
08/11/2023,65.15605164
09/11/2023,64.1764679
10/11/2023,64.58695984
13/11/2023,64.41902924
14/11/2023,64.92281342
15/11/2023,66.32221222
16/11/2023,65.92105103
17/11/2023,67.00325775
21/11/2023,67.05921936
22/11/2023,66.62075806
23/11/2023,68.05747223
24/11/2023,68.19740295
27/11/2023,66.91929626
28/11/2023,65.31464386
29/11/2023,65.75312805
30/11/2023,68.5892334
01/12/2023,70.24985504
04/12/2023,71.50932312
05/12/2023,70.91225433
06/12/2023,71.82652283
07/12/2023,73.10463715
08/12/2023,74.06555176
11/12/2023,73.88830566
13/12/2023,74.62532043
14/12/2023,74.45739746
15/12/2023,74.57867432
18/12/2023,74.27079773
19/12/2023,74.16816711
20/12/2023,70.83760834
21/12/2023,72.52620697
22/12/2023,73.66440582
26/12/2023,73.64573669
27/12/2023,74.35476685
28/12/2023,74.74659729
29/12/2023,75.10110474
02/01/2024,73.97225189
03/01/2024,71.61195374
04/01/2024,71.41603088
05/01/2024,71.62126923
08/01/2024,71.68657684
09/01/2024,70.71632385
10/01/2024,71.16413116
11/01/2024,70.88425446
12/01/2024,70.30583191
15/01/2024,71.44400787
16/01/2024,70.64169312
17/01/2024,68.1880722
18/01/2024,68.39333344
19/01/2024,69.94200134
22/01/2024,68.9810791
23/01/2024,70.98688507
24/01/2024,69.25161743
25/01/2024,69.37290955
26/01/2024,68.10411072
29/01/2024,66.62075806
30/01/2024,66.12055206
31/01/2024,67.92418671
01/02/2024,67.15668488
02/02/2024,68.04890442
06/02/2024,69.65107727
07/02/2024,70.18832397
08/02/2024,69.42082214
09/02/2024,69.55513
12/02/2024,70.22669983
13/02/2024,68.22158813
14/02/2024,69.10422516
15/02/2024,68.81640625
16/02/2024,69.15219879
19/02/2024,70.80233765
20/02/2024,69.20975494
21/02/2024,69.28650665
22/02/2024,71.47389984
23/02/2024,71.50267029
26/02/2024,72.10709381
27/02/2024,71.14770508
28/02/2024,69.79498291
29/02/2024,72.72108459
01/03/2024,72.66352081
04/03/2024,71.73207855
05/03/2024,68.21561432
06/03/2024,69.35894012
07/03/2024,70.12756348
08/03/2024,69.25325775
11/03/2024,69.84893799
12/03/2024,68.74403381
13/03/2024,69.95462036
14/03/2024,68.21561432
15/03/2024,67.90815735
19/03/2024,67.30286407
20/03/2024,66.56306458
21/03/2024,66.84169006
22/03/2024,67.89854431
25/03/2024,67.80247498
26/03/2024,67.44698334
27/03/2024,69.67599487
01/04/2024,69.18600464
02/04/2024,69.45501709
03/04/2024,67.20678711
04/04/2024,66.94736481
05/04/2024,66.49581146
08/04/2024,69.50305939
09/04/2024,69.36854553
10/04/2024,67.85050964
11/04/2024,66.79364777
12/04/2024,66.28443146
15/04/2024,64.38208771
16/04/2024,63.50777054
17/04/2024,63.94013214
18/04/2024,65.0161972
19/04/2024,64.82403564
22/04/2024,67.13952637
23/04/2024,69.18600464
24/04/2024,69.0707016
25/04/2024,69.13795471
26/04/2024,68.45580292
29/04/2024,68.30971527
30/04/2024,65.18051147
02/05/2024,64.50234985
